Date,Adj Close,Close,High,Low,Open,Volume
2023-01-02,918.427001953125,1039.449951171875,1042.5,1031.5,1039.0999755859375,701880
2023-01-03,920.1058349609375,1041.3499755859375,1045.800048828125,1033.5,1039.0,2484372
2023-01-04,915.9088134765625,1036.5999755859375,1042.0,1031.5,1036.199951171875,1219170
2023-01-05,922.53564453125,1044.0999755859375,1049.800048828125,1033.0999755859375,1041.800048828125,2294943
2023-01-06,912.5513305664062,1032.800048828125,1047.9000244140625,1025.25,1044.0,1887689
2023-01-09,943.1669921875,1067.449951171875,1071.0,1040.050048828125,1044.949951171875,4562242
2023-01-10,939.9860229492188,1063.8499755859375,1072.5999755859375,1056.300048828125,1061.0,2297082
2023-01-11,931.98974609375,1054.800048828125,1079.5999755859375,1050.550048828125,1069.0,3594167
2023-01-12,946.8779907226562,1071.6500244140625,1074.5,1061.0,1061.0,4748542
2023-01-13,952.3120727539062,1077.800048828125,1084.0,1041.0,1043.9000244140625,8253765
2023-01-16,966.3605346679688,1093.699951171875,1100.449951171875,1078.550048828125,1087.0,4508538
2023-01-17,981.6906127929688,1111.050048828125,1113.949951171875,1095.0,1097.9000244140625,4390338
2023-01-18,985.3135375976562,1115.1500244140625,1125.8499755859375,1114.0999755859375,1118.949951171875,6905092
2023-01-19,990.8855590820312,1111.4000244140625,1113.3499755859375,1098.75,1102.3499755859375,2298287
2023-01-20,987.6758422851562,1107.800048828125,1121.4000244140625,1107.050048828125,1111.050048828125,4747128
2023-01-23,999.6229858398438,1121.199951171875,1122.9000244140625,1108.1500244140625,1111.0,1696834
2023-01-24,1014.4673461914062,1137.8499755859375,1143.699951171875,1121.199951171875,1125.9000244140625,4861107
2023-01-25,1001.0048217773438,1122.75,1134.8499755859375,1116.75,1134.8499755859375,2692236
2023-01-27,994.6300659179688,1115.5999755859375,1134.300048828125,1105.0,1122.75,3864525
2023-01-30,1011.7036743164062,1134.75,1139.949951171875,1105.800048828125,1115.5999755859375,3508427
2023-01-31,1000.5145263671875,1122.199951171875,1137.699951171875,1113.0,1136.0,4582858
2023-02-01,1009.3407592773438,1132.0999755859375,1137.0,1114.449951171875,1137.0,2393911
2023-02-02,1024.9432373046875,1149.5999755859375,1155.5,1135.0,1137.800048828125,3048359
2023-02-03,1021.8674926757812,1146.1500244140625,1156.6500244140625,1138.5999755859375,1154.0,1814055
2023-02-06,1021.4661254882812,1145.699951171875,1149.8499755859375,1128.0,1135.199951171875,2070175
2023-02-07,1005.9085083007812,1128.25,1153.0,1125.9000244140625,1147.8499755859375,1931191
2023-02-08,1020.8421020507812,1145.0,1149.0,1132.699951171875,1133.9000244140625,2848255
2023-02-09,1022.0458984375,1146.3499755859375,1152.0,1138.0,1144.0,1501083
2023-02-10,994.6748046875,1115.6500244140625,1130.0,1100.0,1125.800048828125,3185163
2023-02-13,992.31201171875,1113.0,1121.25,1105.0,1121.25,2009185
2023-02-14,1003.411865234375,1125.449951171875,1142.4000244140625,1118.0,1121.0,3938046
2023-02-15,1010.0542602539062,1132.9000244140625,1134.5999755859375,1119.5999755859375,1125.0,1648954
2023-02-16,1005.8193359375,1128.1500244140625,1152.1500244140625,1124.0,1138.5999755859375,2369355
2023-02-17,989.236083984375,1109.550048828125,1121.699951171875,1107.550048828125,1121.699951171875,1958807
2023-02-20,994.71923828125,1115.699951171875,1134.699951171875,1107.5999755859375,1109.550048828125,1706036
