Date,Adj Close,Close,High,Low,Open,Volume
2023-01-02,830.2246704101562,847.010009765625,853.510009765625,841.7999877929688,851.75,663630
2023-01-03,830.8715209960938,847.6699829101562,851.6199951171875,843.219970703125,847.760009765625,810895
2023-01-04,833.841552734375,850.7000122070312,852.0,844.260009765625,847.0,832835
2023-01-05,842.467041015625,859.5,860.77001953125,848.2999877929688,853.0,994925
2023-01-06,837.4191284179688,854.3499755859375,863.8599853515625,851.8200073242188,859.9000244140625,630680
2023-01-09,849.6224365234375,866.7999877929688,867.989990234375,855.030029296875,858.6300048828125,830195
2023-01-10,840.7420043945312,857.739990234375,869.6599731445312,856.7899780273438,864.0,1170765
2023-01-11,835.4882202148438,852.3800048828125,864.0,848.8800048828125,860.989990234375,1273265
2023-01-12,845.0352172851562,862.1199951171875,864.4000244140625,848.4199829101562,854.989990234375,1280325
2023-01-13,846.9563598632812,864.0800170898438,868.3400268554688,858.0,864.7999877929688,1234630
2023-01-16,848.06396484375,865.2100219726562,870.5499877929688,858.010009765625,867.9400024414062,446555
2023-01-17,853.10205078125,870.3499755859375,871.9600219726562,861.1199951171875,867.7899780273438,778125
2023-01-18,855.5721435546875,872.8699951171875,878.989990234375,868.4000244140625,870.3499755859375,1318465
2023-01-19,849.2695922851562,866.4400024414062,876.6300048828125,863.3099975585938,872.969970703125,1242455
2023-01-20,852.8766479492188,870.1199951171875,876.2100219726562,856.0,866.3900146484375,1182675
2023-01-23,850.377197265625,867.5700073242188,873.0900268554688,863.8699951171875,871.989990234375,770265
2023-01-24,833.6944580078125,850.5499877929688,870.9600219726562,847.4000244140625,868.2000122070312,1320270
2023-01-25,823.539794921875,840.1900024414062,853.780029296875,835.02001953125,852.0,1470210
2023-01-27,845.7017211914062,862.7999877929688,876.1799926757812,850.6699829101562,856.0,4781440
2023-01-30,848.60302734375,865.760009765625,867.8900146484375,856.989990234375,863.989990234375,1873685
2023-01-31,847.6915283203125,864.8300170898438,875.3400268554688,858.6599731445312,869.0,3159705
2023-02-01,853.0530395507812,870.2999877929688,876.0,862.0499877929688,868.2000122070312,2027270
